video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
3205,title 0,publishedAt,channelId,channelTitle,2,2019-05-28T00:00:00Z,reallyfunny,18209,5000000,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
734,title 1,publishedAt,channelId,channelTitle,39,2021-01-24T00:00:00Z,sad,8148,3932212,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
1837,title 2,publishedAt,channelId,channelTitle,25,2022-10-06T00:00:00Z,reallyfunny,17129,1865872,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
811,title 3,publishedAt,channelId,channelTitle,32,2021-10-16T00:00:00Z,sad,18556,2681770,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
1232,title 4,publishedAt,channelId,channelTitle,35,2020-07-13T00:00:00Z,funny,13088,3994533,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
3644,title 5,publishedAt,channelId,channelTitle,23,2021-12-02T00:00:00Z,reallysad,1577,2352439,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
2302,title 6,publishedAt,channelId,channelTitle,30,2022-11-06T00:00:00Z,reallyfunny,12100,2834871,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
874,title 7,publishedAt,channelId,channelTitle,35,2020-10-24T00:00:00Z,notthatgreat,4037,1084460,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
2474,title 8,publishedAt,channelId,channelTitle,38,2020-06-23T00:00:00Z,reallyfunny,1725,1702407,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
2047,title 9,publishedAt,channelId,channelTitle,27,2022-03-10T00:00:00Z,reallysad,6303,3353657,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
1763,title 10,publishedAt,channelId,channelTitle,28,2019-10-03T00:00:00Z,funny,14245,183186,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
2162,title 11,publishedAt,channelId,channelTitle,28,2022-07-31T00:00:00Z,sad,15305,1867504,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
3979,title 12,publishedAt,channelId,channelTitle,37,2021-12-31T00:00:00Z,funny,972,3514305,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
2522,title 13,publishedAt,channelId,channelTitle,41,2020-08-09T00:00:00Z,funny,7797,2896293,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
2158,title 14,publishedAt,channelId,channelTitle,1,2020-10-20T00:00:00Z,reallysad,19755,256029,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
1325,title 15,publishedAt,channelId,channelTitle,30,2020-09-22T00:00:00Z,reallysad,4335,2191062,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
3918,title 16,publishedAt,channelId,channelTitle,44,2019-12-31T00:00:00Z,sad,16973,1918137,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
1172,title 17,publishedAt,channelId,channelTitle,2,2019-07-21T00:00:00Z,reallysad,3737,2436980,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
1692,title 18,publishedAt,channelId,channelTitle,1,2020-08-13T00:00:00Z,sad,11338,54849,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
3181,title 19,publishedAt,channelId,channelTitle,30,2020-04-16T00:00:00Z,reallyfunny,4706,2920550,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
1953,title 20,publishedAt,channelId,channelTitle,32,2022-11-05T00:00:00Z,notthatgreat,11503,3056811,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
131,title 21,publishedAt,channelId,channelTitle,37,2020-04-04T00:00:00Z,notthatgreat,529,75468,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
631,title 22,publishedAt,channelId,channelTitle,32,2021-08-07T00:00:00Z,notthatgreat,13615,2562983,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
1041,title 23,publishedAt,channelId,channelTitle,34,2022-06-15T00:00:00Z,reallysad,6190,1815092,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
2164,title 24,publishedAt,channelId,channelTitle,15,2022-09-04T00:00:00Z,reallysad,9347,1311316,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
1355,title 25,publishedAt,channelId,channelTitle,43,2021-06-29T00:00:00Z,notthatgreat,19499,3248031,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
2316,title 26,publishedAt,channelId,channelTitle,44,2020-08-31T00:00:00Z,notthatgreat,7812,813098,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
2285,title 27,publishedAt,channelId,channelTitle,28,2019-07-09T00:00:00Z,funny,19850,3485830,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
875,title 28,publishedAt,channelId,channelTitle,40,2022-09-02T00:00:00Z,funny,11884,2430455,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
3496,title 29,publishedAt,channelId,channelTitle,35,2021-02-13T00:00:00Z,sad,9229,1302148,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
796,title 30,publishedAt,channelId,channelTitle,20,2020-07-27T00:00:00Z,reallyfunny,17286,2705588,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
641,title 31,publishedAt,channelId,channelTitle,41,2022-08-01T00:00:00Z,funny,2255,3447426,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
2931,title 32,publishedAt,channelId,channelTitle,41,2019-01-04T00:00:00Z,sad,23,3987549,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
506,title 33,publishedAt,channelId,channelTitle,31,2021-02-08T00:00:00Z,notthatgreat,12957,351923,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
