video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
999,title 0,publishedAt,channelId,channelTitle,20,2022-10-17T00:00:00Z,reallysad,14410,5000000,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
3164,title 1,publishedAt,channelId,channelTitle,30,2019-01-25T00:00:00Z,reallyfunny,16153,435400,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
2070,title 2,publishedAt,channelId,channelTitle,35,2021-09-02T00:00:00Z,sad,52,3158648,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
3028,title 3,publishedAt,channelId,channelTitle,18,2022-10-12T00:00:00Z,sad,17804,3207913,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
3620,title 4,publishedAt,channelId,channelTitle,33,2022-09-26T00:00:00Z,funny,9768,2630405,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
2933,title 5,publishedAt,channelId,channelTitle,27,2019-07-17T00:00:00Z,reallysad,12202,735119,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
3558,title 6,publishedAt,channelId,channelTitle,43,2020-02-20T00:00:00Z,reallysad,14849,3847904,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
708,title 7,publishedAt,channelId,channelTitle,26,2021-07-08T00:00:00Z,funny,19971,243666,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
1086,title 8,publishedAt,channelId,channelTitle,19,2020-07-08T00:00:00Z,sad,15854,3802528,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
1911,title 9,publishedAt,channelId,channelTitle,19,2022-03-18T00:00:00Z,sad,3435,396134,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
2534,title 10,publishedAt,channelId,channelTitle,2,2022-04-23T00:00:00Z,reallyfunny,11582,623905,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
77,title 11,publishedAt,channelId,channelTitle,40,2021-03-23T00:00:00Z,funny,3636,593275,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
1181,title 12,publishedAt,channelId,channelTitle,24,2019-04-10T00:00:00Z,reallysad,12252,3276447,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
3760,title 13,publishedAt,channelId,channelTitle,2,2020-04-30T00:00:00Z,reallysad,12221,3365251,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
2882,title 14,publishedAt,channelId,channelTitle,33,2019-11-16T00:00:00Z,notthatgreat,16064,2602691,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
1803,title 15,publishedAt,channelId,channelTitle,42,2022-10-16T00:00:00Z,funny,8584,217830,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
2709,title 16,publishedAt,channelId,channelTitle,20,2021-03-14T00:00:00Z,notthatgreat,7805,2594376,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
465,title 17,publishedAt,channelId,channelTitle,28,2021-08-28T00:00:00Z,reallysad,12364,3273810,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
992,title 18,publishedAt,channelId,channelTitle,17,2022-03-25T00:00:00Z,reallyfunny,7478,1696615,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
30,title 19,publishedAt,channelId,channelTitle,23,2021-05-28T00:00:00Z,sad,610,2555322,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
3270,title 20,publishedAt,channelId,channelTitle,17,2021-12-20T00:00:00Z,sad,1177,1435179,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
3395,title 21,publishedAt,channelId,channelTitle,18,2022-09-24T00:00:00Z,funny,11164,2269918,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
1104,title 22,publishedAt,channelId,channelTitle,22,2020-03-02T00:00:00Z,funny,5763,379837,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
573,title 23,publishedAt,channelId,channelTitle,32,2020-12-27T00:00:00Z,funny,2183,3544765,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
1453,title 24,publishedAt,channelId,channelTitle,25,2020-10-01T00:00:00Z,notthatgreat,5473,503150,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
3180,title 25,publishedAt,channelId,channelTitle,39,2021-06-22T00:00:00Z,reallyfunny,2701,1763439,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
2141,title 26,publishedAt,channelId,channelTitle,20,2021-04-21T00:00:00Z,notthatgreat,14661,3520088,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
991,title 27,publishedAt,channelId,channelTitle,20,2020-12-22T00:00:00Z,reallysad,7299,1217725,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
3827,title 28,publishedAt,channelId,channelTitle,43,2019-12-21T00:00:00Z,funny,8402,1720984,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
3880,title 29,publishedAt,channelId,channelTitle,40,2020-07-06T00:00:00Z,funny,7721,2014698,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
899,title 30,publishedAt,channelId,channelTitle,33,2021-07-16T00:00:00Z,sad,18135,1467604,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
268,title 31,publishedAt,channelId,channelTitle,17,2022-06-03T00:00:00Z,notthatgreat,2750,3990558,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
2375,title 32,publishedAt,channelId,channelTitle,43,2021-11-09T00:00:00Z,reallyfunny,2360,2778779,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
1051,title 33,publishedAt,channelId,channelTitle,34,2019-12-11T00:00:00Z,funny,11211,1729413,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
2539,title 34,publishedAt,channelId,channelTitle,20,2020-08-19T00:00:00Z,reallysad,1473,1938068,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
421,title 35,publishedAt,channelId,channelTitle,44,2021-08-09T00:00:00Z,funny,7309,36373,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
2199,title 36,publishedAt,channelId,channelTitle,1,2022-04-05T00:00:00Z,sad,17315,1111289,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
2978,title 37,publishedAt,channelId,channelTitle,41,2021-04-01T00:00:00Z,reallyfunny,15711,1260274,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
2156,title 38,publishedAt,channelId,channelTitle,42,2022-02-01T00:00:00Z,notthatgreat,5524,1478927,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
2815,title 39,publishedAt,channelId,channelTitle,42,2020-03-15T00:00:00Z,funny,943,3491018,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
2151,title 40,publishedAt,channelId,channelTitle,26,2021-09-28T00:00:00Z,funny,9895,1518491,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
577,title 41,publishedAt,channelId,channelTitle,2,2020-03-03T00:00:00Z,reallysad,17853,2748838,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
374,title 42,publishedAt,channelId,channelTitle,17,2022-11-29T00:00:00Z,sad,6189,3566,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
1161,title 43,publishedAt,channelId,channelTitle,33,2022-05-27T00:00:00Z,funny,7455,826624,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
874,title 44,publishedAt,channelId,channelTitle,31,2021-08-06T00:00:00Z,notthatgreat,5659,2715198,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
3468,title 45,publishedAt,channelId,channelTitle,36,2020-04-08T00:00:00Z,notthatgreat,12291,3856369,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
887,title 46,publishedAt,channelId,channelTitle,32,2020-04-03T00:00:00Z,reallysad,11708,1080015,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
