video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
1638,title 0,publishedAt,channelId,channelTitle,15,2021-08-10T00:00:00Z,reallyfunny,13843,5000000,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
3998,title 1,publishedAt,channelId,channelTitle,27,2022-08-13T00:00:00Z,reallyfunny,9810,1421643,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
2419,title 2,publishedAt,channelId,channelTitle,31,2022-07-27T00:00:00Z,notthatgreat,12854,3207977,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
226,title 3,publishedAt,channelId,channelTitle,44,2020-07-21T00:00:00Z,notthatgreat,9501,988071,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
3340,title 4,publishedAt,channelId,channelTitle,37,2019-04-24T00:00:00Z,notthatgreat,17775,3914967,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
546,title 5,publishedAt,channelId,channelTitle,28,2019-11-02T00:00:00Z,reallyfunny,921,3861882,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
451,title 6,publishedAt,channelId,channelTitle,34,2019-06-07T00:00:00Z,sad,3454,3661173,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
145,title 7,publishedAt,channelId,channelTitle,27,2022-01-10T00:00:00Z,notthatgreat,14024,1998834,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
934,title 8,publishedAt,channelId,channelTitle,28,2021-05-05T00:00:00Z,funny,1718,3849658,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
1141,title 9,publishedAt,channelId,channelTitle,44,2021-11-29T00:00:00Z,reallysad,12620,729689,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
3445,title 10,publishedAt,channelId,channelTitle,1,2019-04-10T00:00:00Z,reallyfunny,3685,2965316,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
