video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
211,title 0,publishedAt,channelId,channelTitle,39,2022-04-10T00:00:00Z,notthatgreat,2500,5000000,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
1426,title 1,publishedAt,channelId,channelTitle,15,2021-01-31T00:00:00Z,funny,17165,768049,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
2213,title 2,publishedAt,channelId,channelTitle,17,2020-02-26T00:00:00Z,reallysad,9441,3141731,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
1880,title 3,publishedAt,channelId,channelTitle,36,2021-04-12T00:00:00Z,reallyfunny,6858,2911206,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
2231,title 4,publishedAt,channelId,channelTitle,36,2021-06-26T00:00:00Z,reallyfunny,5484,403104,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
1998,title 5,publishedAt,channelId,channelTitle,31,2022-04-12T00:00:00Z,notthatgreat,5829,2799815,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
1032,title 6,publishedAt,channelId,channelTitle,1,2021-03-15T00:00:00Z,reallysad,5396,1462144,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
2187,title 7,publishedAt,channelId,channelTitle,34,2022-09-29T00:00:00Z,reallysad,18688,2464256,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
2857,title 8,publishedAt,channelId,channelTitle,24,2022-03-07T00:00:00Z,sad,9246,496210,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
1302,title 9,publishedAt,channelId,channelTitle,31,2021-09-25T00:00:00Z,sad,5166,1944163,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
1055,title 10,publishedAt,channelId,channelTitle,44,2020-02-24T00:00:00Z,reallysad,8845,657357,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
121,title 11,publishedAt,channelId,channelTitle,22,2019-01-02T00:00:00Z,reallyfunny,18699,1792700,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
1835,title 12,publishedAt,channelId,channelTitle,30,2021-07-05T00:00:00Z,sad,9764,116337,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
2681,title 13,publishedAt,channelId,channelTitle,17,2021-08-31T00:00:00Z,reallyfunny,12311,33644,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
3019,title 14,publishedAt,channelId,channelTitle,24,2021-12-01T00:00:00Z,notthatgreat,598,704801,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
2340,title 15,publishedAt,channelId,channelTitle,44,2019-03-02T00:00:00Z,notthatgreat,4928,1184285,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
1719,title 16,publishedAt,channelId,channelTitle,31,2020-09-28T00:00:00Z,funny,4973,1805783,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
1952,title 17,publishedAt,channelId,channelTitle,42,2019-02-08T00:00:00Z,notthatgreat,18281,1947366,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
2626,title 18,publishedAt,channelId,channelTitle,32,2019-03-12T00:00:00Z,reallysad,7066,1272313,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
1257,title 19,publishedAt,channelId,channelTitle,35,2018-12-08T00:00:00Z,funny,17931,1225270,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
147,title 20,publishedAt,channelId,channelTitle,15,2018-12-28T00:00:00Z,notthatgreat,3579,2330141,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
423,title 21,publishedAt,channelId,channelTitle,32,2022-11-21T00:00:00Z,funny,3135,131850,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
1280,title 22,publishedAt,channelId,channelTitle,42,2020-06-10T00:00:00Z,funny,6330,1374058,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
2858,title 23,publishedAt,channelId,channelTitle,37,2020-05-11T00:00:00Z,sad,10193,3287012,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
3014,title 24,publishedAt,channelId,channelTitle,17,2020-10-15T00:00:00Z,reallysad,13515,1235451,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
3538,title 25,publishedAt,channelId,channelTitle,40,2021-06-20T00:00:00Z,reallyfunny,6129,3642094,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
3817,title 26,publishedAt,channelId,channelTitle,22,2022-08-12T00:00:00Z,reallysad,9076,1361248,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
874,title 27,publishedAt,channelId,channelTitle,26,2021-07-17T00:00:00Z,reallysad,8611,2973990,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
1005,title 28,publishedAt,channelId,channelTitle,1,2019-12-06T00:00:00Z,reallysad,18033,2980818,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
1061,title 29,publishedAt,channelId,channelTitle,18,2021-06-05T00:00:00Z,funny,452,2615467,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
633,title 30,publishedAt,channelId,channelTitle,35,2020-08-11T00:00:00Z,notthatgreat,5716,3863892,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
618,title 31,publishedAt,channelId,channelTitle,42,2019-03-21T00:00:00Z,sad,16137,334709,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
2322,title 32,publishedAt,channelId,channelTitle,18,2021-07-06T00:00:00Z,funny,338,770138,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
733,title 33,publishedAt,channelId,channelTitle,26,2021-02-15T00:00:00Z,reallysad,10063,3379342,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
3490,title 34,publishedAt,channelId,channelTitle,32,2021-07-23T00:00:00Z,reallyfunny,167,1719564,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
3156,title 35,publishedAt,channelId,channelTitle,19,2020-11-18T00:00:00Z,sad,3016,3979017,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
3898,title 36,publishedAt,channelId,channelTitle,31,2021-05-12T00:00:00Z,notthatgreat,11224,1042087,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
3960,title 37,publishedAt,channelId,channelTitle,15,2021-10-21T00:00:00Z,reallysad,10312,2973130,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
229,title 38,publishedAt,channelId,channelTitle,32,2020-03-11T00:00:00Z,reallysad,10141,1946961,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
3136,title 39,publishedAt,channelId,channelTitle,30,2021-10-20T00:00:00Z,reallyfunny,15472,1693024,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
