video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
3797,title 0,publishedAt,channelId,channelTitle,35,2019-08-26T00:00:00Z,reallyfunny,1050,5000000,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
3264,title 1,publishedAt,channelId,channelTitle,31,2022-02-07T00:00:00Z,sad,19238,1555904,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
34,title 2,publishedAt,channelId,channelTitle,18,2022-06-23T00:00:00Z,funny,2716,2223045,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
3275,title 3,publishedAt,channelId,channelTitle,35,2020-08-31T00:00:00Z,sad,3412,2186193,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
182,title 4,publishedAt,channelId,channelTitle,23,2022-03-17T00:00:00Z,funny,12230,467866,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
117,title 5,publishedAt,channelId,channelTitle,17,2019-03-15T00:00:00Z,sad,18037,1235314,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
2350,title 6,publishedAt,channelId,channelTitle,39,2021-11-06T00:00:00Z,reallyfunny,11951,1132582,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
2438,title 7,publishedAt,channelId,channelTitle,2,2022-08-11T00:00:00Z,funny,3813,3652554,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
2335,title 8,publishedAt,channelId,channelTitle,40,2020-01-22T00:00:00Z,reallyfunny,12583,1677643,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
3511,title 9,publishedAt,channelId,channelTitle,20,2019-09-23T00:00:00Z,sad,6186,1633632,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
1880,title 10,publishedAt,channelId,channelTitle,42,2021-04-12T00:00:00Z,reallyfunny,6459,3698711,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
3685,title 11,publishedAt,channelId,channelTitle,38,2021-02-15T00:00:00Z,reallyfunny,16260,3206857,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
2706,title 12,publishedAt,channelId,channelTitle,40,2019-08-11T00:00:00Z,sad,6233,294967,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
385,title 13,publishedAt,channelId,channelTitle,18,2022-03-26T00:00:00Z,funny,3929,1801073,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
1111,title 14,publishedAt,channelId,channelTitle,2,2020-01-11T00:00:00Z,reallysad,9249,1626088,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
1104,title 15,publishedAt,channelId,channelTitle,32,2021-05-17T00:00:00Z,notthatgreat,19462,1044144,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
2388,title 16,publishedAt,channelId,channelTitle,1,2021-04-14T00:00:00Z,notthatgreat,6834,2877354,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
