video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
3016,title 0,publishedAt,channelId,channelTitle,35,2019-10-25T00:00:00Z,funny,4055,5000000,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
700,title 1,publishedAt,channelId,channelTitle,38,2019-09-12T00:00:00Z,reallyfunny,11466,3321078,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
2192,title 2,publishedAt,channelId,channelTitle,26,2021-09-15T00:00:00Z,sad,6235,3047479,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
3661,title 3,publishedAt,channelId,channelTitle,40,2021-03-15T00:00:00Z,reallyfunny,8040,202434,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
3367,title 4,publishedAt,channelId,channelTitle,41,2021-03-14T00:00:00Z,reallysad,10655,3179526,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
3499,title 5,publishedAt,channelId,channelTitle,19,2021-03-16T00:00:00Z,reallysad,7316,1918111,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
2649,title 6,publishedAt,channelId,channelTitle,44,2019-07-12T00:00:00Z,reallysad,8592,1962975,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
3315,title 7,publishedAt,channelId,channelTitle,39,2020-04-04T00:00:00Z,notthatgreat,279,2231725,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
717,title 8,publishedAt,channelId,channelTitle,22,2021-04-05T00:00:00Z,notthatgreat,16730,3546521,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
3654,title 9,publishedAt,channelId,channelTitle,42,2020-03-24T00:00:00Z,notthatgreat,13343,3142363,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
1796,title 10,publishedAt,channelId,channelTitle,20,2022-08-25T00:00:00Z,funny,4263,909350,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
2255,title 11,publishedAt,channelId,channelTitle,15,2022-10-24T00:00:00Z,notthatgreat,1155,3423894,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
446,title 12,publishedAt,channelId,channelTitle,32,2022-10-21T00:00:00Z,reallyfunny,1549,2005514,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
3591,title 13,publishedAt,channelId,channelTitle,36,2019-03-23T00:00:00Z,notthatgreat,13949,1131980,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
333,title 14,publishedAt,channelId,channelTitle,28,2019-10-17T00:00:00Z,funny,1980,1890670,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
2525,title 15,publishedAt,channelId,channelTitle,34,2020-01-16T00:00:00Z,sad,14830,2928918,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
938,title 16,publishedAt,channelId,channelTitle,37,2022-04-11T00:00:00Z,reallysad,5324,3404429,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
3154,title 17,publishedAt,channelId,channelTitle,24,2021-04-29T00:00:00Z,reallysad,8294,173811,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
2794,title 18,publishedAt,channelId,channelTitle,19,2019-07-24T00:00:00Z,funny,3450,3450335,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
2792,title 19,publishedAt,channelId,channelTitle,42,2020-07-06T00:00:00Z,reallyfunny,8014,3192137,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
93,title 20,publishedAt,channelId,channelTitle,30,2022-06-26T00:00:00Z,funny,17093,2030547,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
1756,title 21,publishedAt,channelId,channelTitle,32,2019-09-07T00:00:00Z,sad,10074,759939,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
