video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
968,title 0,publishedAt,channelId,channelTitle,18,2021-08-06T00:00:00Z,notthatgreat,12138,5000000,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
1805,title 1,publishedAt,channelId,channelTitle,43,2019-10-24T00:00:00Z,reallyfunny,7751,2699348,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
720,title 2,publishedAt,channelId,channelTitle,15,2019-07-15T00:00:00Z,reallysad,2880,3023920,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
1329,title 3,publishedAt,channelId,channelTitle,19,2019-03-05T00:00:00Z,reallysad,7592,1241774,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
3779,title 4,publishedAt,channelId,channelTitle,33,2020-01-18T00:00:00Z,notthatgreat,16569,3048949,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
2491,title 5,publishedAt,channelId,channelTitle,39,2021-09-05T00:00:00Z,funny,12483,3810206,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
323,title 6,publishedAt,channelId,channelTitle,28,2022-02-05T00:00:00Z,notthatgreat,7462,1156038,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
2811,title 7,publishedAt,channelId,channelTitle,23,2022-10-26T00:00:00Z,reallyfunny,17927,2295949,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
2393,title 8,publishedAt,channelId,channelTitle,24,2021-08-16T00:00:00Z,notthatgreat,16555,3298359,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
3606,title 9,publishedAt,channelId,channelTitle,18,2022-09-04T00:00:00Z,funny,19928,135531,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
3404,title 10,publishedAt,channelId,channelTitle,18,2021-04-10T00:00:00Z,reallysad,12829,3727018,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
419,title 11,publishedAt,channelId,channelTitle,38,2020-01-10T00:00:00Z,notthatgreat,14842,2365622,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
2469,title 12,publishedAt,channelId,channelTitle,30,2019-02-03T00:00:00Z,reallysad,10397,1300611,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
