video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
2592,title 0,publishedAt,channelId,channelTitle,38,2019-05-26T00:00:00Z,funny,12579,5000000,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
2200,title 1,publishedAt,channelId,channelTitle,32,2022-02-25T00:00:00Z,reallyfunny,6883,1741439,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
3483,title 2,publishedAt,channelId,channelTitle,35,2021-02-08T00:00:00Z,reallysad,15682,827117,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
339,title 3,publishedAt,channelId,channelTitle,25,2021-02-26T00:00:00Z,notthatgreat,17044,436459,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
3144,title 4,publishedAt,channelId,channelTitle,27,2019-05-16T00:00:00Z,notthatgreat,15504,3706645,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
2613,title 5,publishedAt,channelId,channelTitle,20,2020-02-22T00:00:00Z,reallyfunny,19562,1246304,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
1977,title 6,publishedAt,channelId,channelTitle,1,2022-10-01T00:00:00Z,funny,16273,3430271,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
185,title 7,publishedAt,channelId,channelTitle,31,2021-12-09T00:00:00Z,notthatgreat,10679,1667418,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
705,title 8,publishedAt,channelId,channelTitle,1,2018-12-29T00:00:00Z,reallysad,18903,1786592,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
3458,title 9,publishedAt,channelId,channelTitle,43,2019-01-25T00:00:00Z,reallyfunny,19093,3500562,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
893,title 10,publishedAt,channelId,channelTitle,24,2022-10-21T00:00:00Z,sad,9688,2980431,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
1781,title 11,publishedAt,channelId,channelTitle,39,2022-05-03T00:00:00Z,reallysad,13076,3010432,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
1315,title 12,publishedAt,channelId,channelTitle,41,2020-10-21T00:00:00Z,reallysad,16023,1735908,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
1517,title 13,publishedAt,channelId,channelTitle,1,2021-09-30T00:00:00Z,sad,2652,2594517,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
2438,title 14,publishedAt,channelId,channelTitle,37,2022-10-27T00:00:00Z,reallysad,4096,3310016,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
3587,title 15,publishedAt,channelId,channelTitle,41,2021-03-09T00:00:00Z,notthatgreat,19917,1906662,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
