video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
1030,title 0,publishedAt,channelId,channelTitle,41,2021-01-07T00:00:00Z,notthatgreat,10752,5000000,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
3902,title 1,publishedAt,channelId,channelTitle,26,2022-05-16T00:00:00Z,reallysad,11648,547304,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
3676,title 2,publishedAt,channelId,channelTitle,43,2020-10-01T00:00:00Z,sad,2167,1453968,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
1381,title 3,publishedAt,channelId,channelTitle,17,2019-04-12T00:00:00Z,funny,1250,707152,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
1155,title 4,publishedAt,channelId,channelTitle,25,2021-10-24T00:00:00Z,sad,8156,585167,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
451,title 5,publishedAt,channelId,channelTitle,41,2019-10-27T00:00:00Z,reallysad,9365,230447,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
893,title 6,publishedAt,channelId,channelTitle,42,2019-01-26T00:00:00Z,sad,6797,1822531,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
682,title 7,publishedAt,channelId,channelTitle,10,2022-02-27T00:00:00Z,funny,15117,2754790,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
1632,title 8,publishedAt,channelId,channelTitle,35,2020-04-03T00:00:00Z,funny,12499,175898,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
2726,title 9,publishedAt,channelId,channelTitle,19,2022-10-10T00:00:00Z,reallysad,1132,3028036,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
301,title 10,publishedAt,channelId,channelTitle,39,2019-02-19T00:00:00Z,reallysad,7206,2454693,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
3882,title 11,publishedAt,channelId,channelTitle,32,2021-09-07T00:00:00Z,sad,8121,2946415,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
1754,title 12,publishedAt,channelId,channelTitle,22,2022-11-30T00:00:00Z,reallysad,9444,2277453,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
2562,title 13,publishedAt,channelId,channelTitle,2,2019-10-21T00:00:00Z,funny,568,977153,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
