video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
3016,title 0,publishedAt,channelId,channelTitle,37,2021-05-08T00:00:00Z,notthatgreat,6948,5000000,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
1533,title 1,publishedAt,channelId,channelTitle,41,2021-09-26T00:00:00Z,funny,110,788166,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
950,title 2,publishedAt,channelId,channelTitle,1,2019-02-27T00:00:00Z,funny,18824,1424726,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
2919,title 3,publishedAt,channelId,channelTitle,44,2022-11-18T00:00:00Z,reallysad,9871,746345,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
2978,title 4,publishedAt,channelId,channelTitle,18,2022-06-15T00:00:00Z,sad,9009,3131603,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
134,title 5,publishedAt,channelId,channelTitle,19,2022-04-30T00:00:00Z,reallysad,16428,2790301,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
3703,title 6,publishedAt,channelId,channelTitle,32,2021-01-22T00:00:00Z,reallyfunny,6866,2114351,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
2789,title 7,publishedAt,channelId,channelTitle,44,2020-02-18T00:00:00Z,notthatgreat,7643,3393261,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
1733,title 8,publishedAt,channelId,channelTitle,19,2021-02-14T00:00:00Z,sad,233,167139,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
3127,title 9,publishedAt,channelId,channelTitle,10,2021-01-28T00:00:00Z,funny,12309,30287,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
2001,title 10,publishedAt,channelId,channelTitle,42,2021-05-13T00:00:00Z,reallysad,7048,2870808,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
