video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
2812,title 0,publishedAt,channelId,channelTitle,35,2020-03-26T00:00:00Z,funny,13605,5000000,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
2496,title 1,publishedAt,channelId,channelTitle,18,2022-07-24T00:00:00Z,reallyfunny,6809,1498669,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
3690,title 2,publishedAt,channelId,channelTitle,31,2022-08-23T00:00:00Z,reallysad,1712,1247369,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
764,title 3,publishedAt,channelId,channelTitle,27,2022-11-23T00:00:00Z,notthatgreat,2555,3976017,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
1281,title 4,publishedAt,channelId,channelTitle,20,2020-12-22T00:00:00Z,reallyfunny,6131,3173944,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
1212,title 5,publishedAt,channelId,channelTitle,39,2019-06-24T00:00:00Z,funny,14737,3847960,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
1664,title 6,publishedAt,channelId,channelTitle,19,2021-09-16T00:00:00Z,sad,2041,387486,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
665,title 7,publishedAt,channelId,channelTitle,15,2022-01-07T00:00:00Z,notthatgreat,17863,2306252,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
3384,title 8,publishedAt,channelId,channelTitle,44,2019-06-04T00:00:00Z,reallysad,17553,2256991,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
2189,title 9,publishedAt,channelId,channelTitle,25,2022-07-16T00:00:00Z,reallysad,6127,2631351,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
2223,title 10,publishedAt,channelId,channelTitle,21,2020-12-17T00:00:00Z,notthatgreat,5865,3668897,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
652,title 11,publishedAt,channelId,channelTitle,30,2021-01-12T00:00:00Z,reallysad,18103,309783,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
252,title 12,publishedAt,channelId,channelTitle,10,2022-10-20T00:00:00Z,reallyfunny,11412,1919016,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
3454,title 13,publishedAt,channelId,channelTitle,42,2020-08-01T00:00:00Z,reallysad,14299,3330082,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
1403,title 14,publishedAt,channelId,channelTitle,31,2019-12-05T00:00:00Z,sad,13542,1744493,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
1407,title 15,publishedAt,channelId,channelTitle,30,2022-01-28T00:00:00Z,notthatgreat,10236,2610005,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
2039,title 16,publishedAt,channelId,channelTitle,41,2020-05-02T00:00:00Z,reallysad,3516,1001014,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
658,title 17,publishedAt,channelId,channelTitle,24,2020-02-26T00:00:00Z,reallysad,2654,1422416,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
1345,title 18,publishedAt,channelId,channelTitle,38,2021-10-31T00:00:00Z,notthatgreat,19028,1802595,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
3018,title 19,publishedAt,channelId,channelTitle,41,2020-02-08T00:00:00Z,funny,5863,992449,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
336,title 20,publishedAt,channelId,channelTitle,37,2020-06-08T00:00:00Z,funny,16719,2962972,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
2575,title 21,publishedAt,channelId,channelTitle,38,2022-05-29T00:00:00Z,notthatgreat,4323,880814,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
2444,title 22,publishedAt,channelId,channelTitle,28,2020-09-19T00:00:00Z,notthatgreat,19358,950644,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
465,title 23,publishedAt,channelId,channelTitle,31,2022-01-23T00:00:00Z,reallysad,12714,3635671,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
3022,title 24,publishedAt,channelId,channelTitle,19,2018-12-12T00:00:00Z,reallysad,15467,2878545,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
1847,title 25,publishedAt,channelId,channelTitle,35,2020-06-13T00:00:00Z,sad,2010,1014820,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
104,title 26,publishedAt,channelId,channelTitle,41,2022-01-15T00:00:00Z,sad,13898,1785581,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
2952,title 27,publishedAt,channelId,channelTitle,22,2022-04-22T00:00:00Z,reallysad,410,3487093,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
3961,title 28,publishedAt,channelId,channelTitle,20,2019-04-08T00:00:00Z,sad,13307,2994033,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
3114,title 29,publishedAt,channelId,channelTitle,2,2022-06-10T00:00:00Z,notthatgreat,11617,3888866,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
3877,title 30,publishedAt,channelId,channelTitle,21,2019-08-23T00:00:00Z,notthatgreat,7180,2964199,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
2151,title 31,publishedAt,channelId,channelTitle,25,2020-11-08T00:00:00Z,reallysad,1526,2006278,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
1107,title 32,publishedAt,channelId,channelTitle,10,2022-08-13T00:00:00Z,reallysad,1470,810734,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
692,title 33,publishedAt,channelId,channelTitle,26,2020-06-23T00:00:00Z,sad,9896,1055304,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
2781,title 34,publishedAt,channelId,channelTitle,24,2021-01-11T00:00:00Z,sad,3692,1316018,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
1104,title 35,publishedAt,channelId,channelTitle,34,2019-12-18T00:00:00Z,notthatgreat,12786,3068480,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
973,title 36,publishedAt,channelId,channelTitle,34,2019-09-28T00:00:00Z,funny,19881,2651108,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
1953,title 37,publishedAt,channelId,channelTitle,33,2020-11-19T00:00:00Z,funny,19229,2197639,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
2929,title 38,publishedAt,channelId,channelTitle,18,2021-11-10T00:00:00Z,reallysad,19229,2139946,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
1631,title 39,publishedAt,channelId,channelTitle,24,2019-04-25T00:00:00Z,funny,16039,2180656,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
702,title 40,publishedAt,channelId,channelTitle,39,2020-01-24T00:00:00Z,reallysad,5969,386549,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
1404,title 41,publishedAt,channelId,channelTitle,35,2022-06-16T00:00:00Z,funny,17618,3035186,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
1967,title 42,publishedAt,channelId,channelTitle,34,2020-10-21T00:00:00Z,reallysad,6833,324441,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
2060,title 43,publishedAt,channelId,channelTitle,30,2019-07-24T00:00:00Z,reallyfunny,3530,3429036,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
3180,title 44,publishedAt,channelId,channelTitle,31,2019-03-11T00:00:00Z,reallyfunny,13118,1523968,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
637,title 45,publishedAt,channelId,channelTitle,35,2021-09-05T00:00:00Z,funny,3321,1856035,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
1198,title 46,publishedAt,channelId,channelTitle,26,2020-03-30T00:00:00Z,reallysad,1601,2394221,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
1394,title 47,publishedAt,channelId,channelTitle,23,2020-06-22T00:00:00Z,sad,3098,693068,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
3963,title 48,publishedAt,channelId,channelTitle,35,2020-11-06T00:00:00Z,funny,17668,3350574,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
1290,title 49,publishedAt,channelId,channelTitle,10,2019-10-28T00:00:00Z,reallyfunny,11554,1314938,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
1685,title 50,publishedAt,channelId,channelTitle,33,2021-04-24T00:00:00Z,reallysad,10233,1231304,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
922,title 51,publishedAt,channelId,channelTitle,44,2020-02-29T00:00:00Z,funny,14252,2325602,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
1559,title 52,publishedAt,channelId,channelTitle,1,2020-11-04T00:00:00Z,reallysad,11121,816752,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
367,title 53,publishedAt,channelId,channelTitle,43,2020-02-07T00:00:00Z,sad,9212,1534864,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
333,title 54,publishedAt,channelId,channelTitle,27,2022-10-01T00:00:00Z,reallysad,14708,1931521,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
931,title 55,publishedAt,channelId,channelTitle,25,2019-10-20T00:00:00Z,notthatgreat,4218,2288041,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
584,title 56,publishedAt,channelId,channelTitle,25,2018-12-10T00:00:00Z,funny,18463,3143180,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
174,title 57,publishedAt,channelId,channelTitle,26,2021-09-21T00:00:00Z,sad,15738,2896121,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
3696,title 58,publishedAt,channelId,channelTitle,43,2020-07-28T00:00:00Z,funny,13338,1649286,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
3032,title 59,publishedAt,channelId,channelTitle,20,2021-09-15T00:00:00Z,notthatgreat,1453,483610,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
417,title 60,publishedAt,channelId,channelTitle,17,2022-11-18T00:00:00Z,notthatgreat,11362,103358,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
920,title 61,publishedAt,channelId,channelTitle,20,2020-06-28T00:00:00Z,funny,1056,2717102,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
3063,title 62,publishedAt,channelId,channelTitle,28,2021-04-23T00:00:00Z,notthatgreat,17779,2048218,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
2119,title 63,publishedAt,channelId,channelTitle,24,2021-03-02T00:00:00Z,reallyfunny,19688,29221,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
2097,title 64,publishedAt,channelId,channelTitle,34,2022-07-25T00:00:00Z,sad,14605,3193664,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
3454,title 65,publishedAt,channelId,channelTitle,17,2018-12-20T00:00:00Z,sad,19074,2693389,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
665,title 66,publishedAt,channelId,channelTitle,23,2019-06-15T00:00:00Z,sad,15298,191427,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
2911,title 67,publishedAt,channelId,channelTitle,33,2022-04-30T00:00:00Z,funny,12520,1753370,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
3223,title 68,publishedAt,channelId,channelTitle,40,2021-10-18T00:00:00Z,reallysad,7022,3379990,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
770,title 69,publishedAt,channelId,channelTitle,44,2020-03-24T00:00:00Z,reallyfunny,1339,334582,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
1832,title 70,publishedAt,channelId,channelTitle,34,2020-04-13T00:00:00Z,notthatgreat,18072,716340,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
3517,title 71,publishedAt,channelId,channelTitle,17,2022-06-06T00:00:00Z,reallysad,1146,56966,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
294,title 72,publishedAt,channelId,channelTitle,30,2021-02-08T00:00:00Z,sad,4082,2313610,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
854,title 73,publishedAt,channelId,channelTitle,15,2021-10-06T00:00:00Z,reallyfunny,2964,16617,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
3317,title 74,publishedAt,channelId,channelTitle,43,2020-10-27T00:00:00Z,funny,15570,586391,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
2047,title 75,publishedAt,channelId,channelTitle,1,2021-07-05T00:00:00Z,notthatgreat,19455,3923839,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
1680,title 76,publishedAt,channelId,channelTitle,18,2019-12-20T00:00:00Z,reallyfunny,18711,3708244,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
1964,title 77,publishedAt,channelId,channelTitle,23,2022-04-20T00:00:00Z,reallysad,12647,3890492,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
1310,title 78,publishedAt,channelId,channelTitle,30,2022-08-29T00:00:00Z,reallyfunny,1130,3668089,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
1610,title 79,publishedAt,channelId,channelTitle,28,2022-08-28T00:00:00Z,notthatgreat,19865,3969607,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
2230,title 80,publishedAt,channelId,channelTitle,32,2022-04-04T00:00:00Z,reallysad,17882,1637128,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
1997,title 81,publishedAt,channelId,channelTitle,2,2020-06-19T00:00:00Z,reallysad,1810,2659810,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
2393,title 82,publishedAt,channelId,channelTitle,23,2021-11-01T00:00:00Z,funny,7597,782114,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
3389,title 83,publishedAt,channelId,channelTitle,15,2019-04-15T00:00:00Z,sad,15166,3552378,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
2441,title 84,publishedAt,channelId,channelTitle,24,2020-08-30T00:00:00Z,reallysad,3860,2327885,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
3355,title 85,publishedAt,channelId,channelTitle,24,2021-02-24T00:00:00Z,reallyfunny,9865,3101598,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
2657,title 86,publishedAt,channelId,channelTitle,20,2020-11-14T00:00:00Z,reallyfunny,1023,1084155,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
1042,title 87,publishedAt,channelId,channelTitle,40,2020-09-05T00:00:00Z,funny,4761,1037366,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
1002,title 88,publishedAt,channelId,channelTitle,40,2022-02-05T00:00:00Z,sad,19733,2070724,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
3505,title 89,publishedAt,channelId,channelTitle,25,2018-12-18T00:00:00Z,sad,2972,2451836,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
1165,title 90,publishedAt,channelId,channelTitle,30,2021-06-22T00:00:00Z,reallysad,978,3396795,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
2465,title 91,publishedAt,channelId,channelTitle,32,2019-05-10T00:00:00Z,sad,3262,2423308,dislikes,comment_count,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,comments_disabled,ratings_disabled,description
881,title 92,publishedAt,channelId,channelTitle,15,2022-06-15T00:00:00Z,sad,2970,539114,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
819,title 93,publishedAt,channelId,channelTitle,39,2022-09-11T00:00:00Z,reallysad,16293,2605429,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
834,title 94,publishedAt,channelId,channelTitle,39,2021-04-24T00:00:00Z,sad,1973,1211555,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
1821,title 95,publishedAt,channelId,channelTitle,22,2019-08-10T00:00:00Z,reallysad,11128,319443,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
63,title 96,publishedAt,channelId,channelTitle,30,2019-07-31T00:00:00Z,funny,19822,2310915,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
1524,title 97,publishedAt,channelId,channelTitle,30,2022-11-19T00:00:00Z,reallyfunny,5243,574774,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
3891,title 98,publishedAt,channelId,channelTitle,38,2022-10-19T00:00:00Z,reallysad,8874,1771039,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
8,title 99,publishedAt,channelId,channelTitle,18,2019-08-06T00:00:00Z,reallyfunny,2098,2502648,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
2912,title 100,publishedAt,channelId,channelTitle,2,2020-08-20T00:00:00Z,reallyfunny,6529,2815436,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
3663,title 101,publishedAt,channelId,channelTitle,34,2020-09-23T00:00:00Z,reallyfunny,13667,3811545,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
459,title 102,publishedAt,channelId,channelTitle,43,2021-07-31T00:00:00Z,reallysad,11789,3417336,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
1584,title 103,publishedAt,channelId,channelTitle,39,2019-09-20T00:00:00Z,notthatgreat,4616,431571,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
2173,title 104,publishedAt,channelId,channelTitle,23,2021-11-27T00:00:00Z,funny,10672,2360144,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
1466,title 105,publishedAt,channelId,channelTitle,42,2022-01-07T00:00:00Z,funny,17361,27836,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
3879,title 106,publishedAt,channelId,channelTitle,32,2022-08-13T00:00:00Z,notthatgreat,9808,2154663,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
3343,title 107,publishedAt,channelId,channelTitle,36,2018-12-30T00:00:00Z,reallyfunny,18177,2980301,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
9,title 108,publishedAt,channelId,channelTitle,31,2019-01-20T00:00:00Z,funny,6070,1719368,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
3204,title 109,publishedAt,channelId,channelTitle,23,2021-10-21T00:00:00Z,reallyfunny,4858,3948156,dislikes,comment_count,https://i.ytimg.com/vi/xe-oeEREY1Y/default.jpg,comments_disabled,ratings_disabled,description
776,title 110,publishedAt,channelId,channelTitle,36,2020-02-08T00:00:00Z,funny,8738,2482465,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
297,title 111,publishedAt,channelId,channelTitle,19,2021-07-11T00:00:00Z,reallyfunny,13437,3878619,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
827,title 112,publishedAt,channelId,channelTitle,32,2021-10-07T00:00:00Z,funny,375,1644800,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
736,title 113,publishedAt,channelId,channelTitle,21,2019-06-06T00:00:00Z,reallyfunny,3620,247992,dislikes,comment_count,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,comments_disabled,ratings_disabled,description
3723,title 114,publishedAt,channelId,channelTitle,42,2022-08-11T00:00:00Z,funny,16922,2686206,dislikes,comment_count,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,comments_disabled,ratings_disabled,description
3077,title 115,publishedAt,channelId,channelTitle,38,2020-12-27T00:00:00Z,reallysad,9491,1436232,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
2137,title 116,publishedAt,channelId,channelTitle,33,2020-07-25T00:00:00Z,notthatgreat,7029,3226410,dislikes,comment_count,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,comments_disabled,ratings_disabled,description
